method,metric,mean,ci95,n
interactive_affordance_probe,affordance_ap,0.9161877377519916,0.01451460088971831,10
interactive_affordance_probe,counterfactual_precision,0.8388743278570511,0.010561035474116687,10
interactive_affordance_probe,counterfactual_recall,0.8535922304646375,0.013451085349690849,10
interactive_affordance_probe,damage_rate,0.04427083333333333,0.007833782739275631,10
interactive_affordance_probe,invalid_action,0.20520833333333335,0.014169617748183243,10
interactive_affordance_probe,map_ece,0.3077955278971307,0.017732930793850712,10
interactive_affordance_probe,mechanism_utility,0.2251499091925604,0.0006141740612987751,10
interactive_affordance_probe,planning_regret,0.27681686751420426,0.001188987095566114,10
interactive_affordance_probe,probe_cost,0.22159999999999996,1.8133642735544223e-17,10
interactive_affordance_probe,robust_utility,-0.15992224475994293,0.022977336163527463,10
interactive_affordance_probe,semantic_transfer_violation,0.2398703580605132,0.0014199160098036588,10
interactive_affordance_probe,support_transfer_violation,0.18082362582248193,0.0016412286084694133,10
interactive_affordance_probe,task_success,0.29557291666666663,0.016967036183148713,10
multi_affordance_grasping,action_churn,0.5585434701898434,0.0008206978463290647,10
multi_affordance_grasping,affordance_ap,0.9070441463359853,0.00969264306470927,10
multi_affordance_grasping,counterfactual_precision,0.0,0.0,10
multi_affordance_grasping,counterfactual_recall,0.0,0.0,10
multi_affordance_grasping,damage_rate,0.2903645833333333,0.01432100576478374,10
multi_affordance_grasping,invalid_action,0.5421875,0.011177490521905338,10
multi_affordance_grasping,map_ece,0.34613580242082953,0.005837578483986219,10
multi_affordance_grasping,mechanism_utility,-0.07337010144716041,0.0005887005537981296,10
multi_affordance_grasping,planning_regret,0.4968652123034822,0.0010896642243182282,10
multi_affordance_grasping,probe_cost,0.0,0.0,10
multi_affordance_grasping,robust_utility,-0.9681546069457709,0.024796616603709385,10
multi_affordance_grasping,semantic_transfer_violation,0.3860922678105231,0.0015482893673385277,10
multi_affordance_grasping,support_transfer_violation,0.3816228879561481,0.0019554932390054127,10
multi_affordance_grasping,task_success,0.12760416666666669,0.008574729934018798,10
observed_affordance_map,action_churn,0.5794543244176664,0.0011477610708938932,10
observed_affordance_map,affordance_ap,0.8909069546283037,0.014817948770107678,10
observed_affordance_map,counterfactual_precision,0.0,0.0,10
observed_affordance_map,counterfactual_recall,0.0,0.0,10
observed_affordance_map,damage_rate,0.30937500000000007,0.01020266046080115,10
observed_affordance_map,invalid_action,0.5627604166666667,0.00875678267208931,10
observed_affordance_map,map_ece,0.13170428504547088,0.017795354477946015,10
observed_affordance_map,mechanism_utility,-0.12926402595711964,0.0005021797599527778,10
observed_affordance_map,planning_regret,0.5222030215948841,0.0009237005141599327,10
observed_affordance_map,probe_cost,0.0,0.0,10
observed_affordance_map,robust_utility,-1.0644770109497523,0.017863094824386947,10
observed_affordance_map,semantic_transfer_violation,0.41397882894248783,0.0016357726811058494,10
observed_affordance_map,support_transfer_violation,0.41560836406559726,0.00194664441938932,10
observed_affordance_map,task_success,0.08671875000000001,0.009289334042239113,10
oracle_counterfactual_map,action_churn,0.3057349165807154,0.0008450851646926586,10
oracle_counterfactual_map,affordance_ap,0.9595902000408258,0.007178371761129646,10
oracle_counterfactual_map,counterfactual_precision,0.7854166666666667,0.012035447500104763,10
oracle_counterfactual_map,counterfactual_recall,1.0,0.0,10
oracle_counterfactual_map,damage_rate,0.05234375,0.007196291757953288,10
oracle_counterfactual_map,invalid_action,0.18697916666666664,0.013130490106905028,10
oracle_counterfactual_map,map_ece,0.49943527715228625,0.017917026058770002,10
oracle_counterfactual_map,mechanism_utility,0.5493562957449118,0.0010518978195172613,10
oracle_counterfactual_map,planning_regret,0.2118587464026059,0.0006641600365896402,10
oracle_counterfactual_map,probe_cost,0.0,0.0,10
oracle_counterfactual_map,robust_utility,0.12006085668484254,0.016232406525545775,10
oracle_counterfactual_map,semantic_transfer_violation,0.06720379733335284,0.00058937192835379,10
oracle_counterfactual_map,support_transfer_violation,0.07435228324625001,0.0010955292330554354,10
oracle_counterfactual_map,task_success,0.46328125,0.012137236590605257,10
robust_mpc_affordance_planner,action_churn,0.4020526793681441,0.000745929301047308,10
robust_mpc_affordance_planner,affordance_ap,0.9041891255272899,0.015707434139383847,10
robust_mpc_affordance_planner,counterfactual_precision,0.0,0.0,10
robust_mpc_affordance_planner,counterfactual_recall,0.0,0.0,10
robust_mpc_affordance_planner,damage_rate,0.05859375,0.007618347539476857,10
robust_mpc_affordance_planner,invalid_action,0.23593749999999997,0.009809211527285817,10
robust_mpc_affordance_planner,map_ece,0.3076241320419837,0.017781217929578236,10
robust_mpc_affordance_planner,mechanism_utility,0.14853940959955345,0.00047817073372759754,10
robust_mpc_affordance_planner,planning_regret,0.30821973825718774,0.0006151816641480427,10
robust_mpc_affordance_planner,probe_cost,0.047999999999999994,0.0,10
robust_mpc_affordance_planner,robust_utility,-0.22368881678003136,0.018218753070334204,10
robust_mpc_affordance_planner,semantic_transfer_violation,0.24813545232524659,0.0015665555451528992,10
robust_mpc_affordance_planner,support_transfer_violation,0.1970608374046748,0.0018243717182262558,10
robust_mpc_affordance_planner,task_success,0.2583333333333333,0.013042008707501433,10
vlm_spatial_affordance,action_churn,0.5506264138235374,0.0009860537275420721,10
vlm_spatial_affordance,affordance_ap,0.8767180927510237,0.018614733764268657,10
vlm_spatial_affordance,counterfactual_precision,0.0,0.0,10
vlm_spatial_affordance,counterfactual_recall,0.0,0.0,10
vlm_spatial_affordance,damage_rate,0.27760416666666665,0.013357799095737987,10
vlm_spatial_affordance,invalid_action,0.5171875000000001,0.01740413557707435,10
vlm_spatial_affordance,map_ece,0.2248793706591381,0.017987166258600702,10
vlm_spatial_affordance,mechanism_utility,-0.0016113702109470138,0.0006343372232136409,10
vlm_spatial_affordance,planning_regret,0.4703798740322296,0.0010609443331221864,10
vlm_spatial_affordance,probe_cost,0.0,0.0,10
vlm_spatial_affordance,robust_utility,-0.8776513284892274,0.025619534622296842,10
vlm_spatial_affordance,semantic_transfer_violation,0.26929177158498285,0.0014164392661673783,10
vlm_spatial_affordance,support_transfer_violation,0.3700714943986757,0.001320918426907263,10
vlm_spatial_affordance,task_success,0.16354166666666667,0.010862272156612583,10
