split,budget,comparison,metric,mean,ci95,lower95,upper95,better_seeds,n
low_signal_counterfactual_shift,0.05,causal_counterfactual_affordance_planner_v5_minus_interactive_affordance_probe,accepted_regret,-0.25339451488392467,0.010903778510499484,-0.2642982933944242,-0.2424907363734252,10,10
low_signal_counterfactual_shift,0.05,causal_counterfactual_affordance_planner_v5_minus_interactive_affordance_probe,accepted_utility,0.19826654425713106,0.18604483530792965,0.01222170894920141,0.3843113795650607,7,10
low_signal_counterfactual_shift,0.05,causal_counterfactual_affordance_planner_v5_minus_active_view_affordance_probe,coverage,-0.0027777777777777775,0.0022226851369699205,-0.005000462914747698,-0.000555092640807857,0,10
low_signal_counterfactual_shift,0.05,causal_counterfactual_affordance_planner_v5_minus_active_view_affordance_probe,accepted_success,-0.3,0.29939494540378153,-0.5993949454037815,-0.0006050545962184573,0,10
low_signal_counterfactual_shift,0.05,causal_counterfactual_affordance_planner_v5_minus_active_view_affordance_probe,accepted_invalid_action,-0.1,0.19599999999999998,-0.296,0.09599999999999997,1,10
low_signal_counterfactual_shift,0.05,causal_counterfactual_affordance_planner_v5_minus_active_view_affordance_probe,accepted_damage_rate,0.0,0.0,0.0,0.0,0,10
low_signal_counterfactual_shift,0.05,causal_counterfactual_affordance_planner_v5_minus_active_view_affordance_probe,accepted_regret,-0.10480830958964302,0.08439837592089315,-0.18920668551053615,-0.020409933668749866,4,10
low_signal_counterfactual_shift,0.05,causal_counterfactual_affordance_planner_v5_minus_active_view_affordance_probe,accepted_utility,-0.1350613832872499,0.23027567296479232,-0.3653370562520422,0.09521428967754242,2,10
low_signal_counterfactual_shift,0.05,causal_counterfactual_affordance_planner_v5_minus_robust_mpc_affordance_planner,coverage,-0.004861111111111112,0.0035435392048094997,-0.008404650315920612,-0.0013175719063016123,0,10
low_signal_counterfactual_shift,0.05,causal_counterfactual_affordance_planner_v5_minus_robust_mpc_affordance_planner,accepted_success,0.0,0.0,0.0,0.0,0,10
low_signal_counterfactual_shift,0.05,causal_counterfactual_affordance_planner_v5_minus_robust_mpc_affordance_planner,accepted_invalid_action,-0.05,0.09799999999999999,-0.148,0.04799999999999999,1,10
low_signal_counterfactual_shift,0.05,causal_counterfactual_affordance_planner_v5_minus_robust_mpc_affordance_planner,accepted_damage_rate,0.0,0.0,0.0,0.0,0,10
low_signal_counterfactual_shift,0.05,causal_counterfactual_affordance_planner_v5_minus_robust_mpc_affordance_planner,accepted_regret,-0.13282659535815827,0.08714938113988711,-0.2199759764980454,-0.04567721421827116,5,10
low_signal_counterfactual_shift,0.05,causal_counterfactual_affordance_planner_v5_minus_robust_mpc_affordance_planner,accepted_utility,0.1442586167507108,0.12745121354989836,0.01680740320081245,0.27170983030060913,5,10
low_signal_counterfactual_shift,0.05,causal_counterfactual_affordance_planner_v5_minus_ensemble_uncertainty_affordance,coverage,0.0,0.0,0.0,0.0,0,10
low_signal_counterfactual_shift,0.05,causal_counterfactual_affordance_planner_v5_minus_ensemble_uncertainty_affordance,accepted_success,0.0,0.0,0.0,0.0,0,10
low_signal_counterfactual_shift,0.05,causal_counterfactual_affordance_planner_v5_minus_ensemble_uncertainty_affordance,accepted_invalid_action,0.0,0.0,0.0,0.0,0,10
low_signal_counterfactual_shift,0.05,causal_counterfactual_affordance_planner_v5_minus_ensemble_uncertainty_affordance,accepted_damage_rate,0.0,0.0,0.0,0.0,0,10
low_signal_counterfactual_shift,0.05,causal_counterfactual_affordance_planner_v5_minus_ensemble_uncertainty_affordance,accepted_regret,0.0,0.0,0.0,0.0,0,10
low_signal_counterfactual_shift,0.05,causal_counterfactual_affordance_planner_v5_minus_ensemble_uncertainty_affordance,accepted_utility,0.0,0.0,0.0,0.0,0,10
low_signal_counterfactual_shift,0.05,causal_counterfactual_affordance_planner_v5_minus_diffusion_affordance_sampler,coverage,0.0,0.0,0.0,0.0,0,10
low_signal_counterfactual_shift,0.05,causal_counterfactual_affordance_planner_v5_minus_diffusion_affordance_sampler,accepted_success,0.0,0.0,0.0,0.0,0,10
low_signal_counterfactual_shift,0.05,causal_counterfactual_affordance_planner_v5_minus_diffusion_affordance_sampler,accepted_invalid_action,0.0,0.0,0.0,0.0,0,10
low_signal_counterfactual_shift,0.05,causal_counterfactual_affordance_planner_v5_minus_diffusion_affordance_sampler,accepted_damage_rate,0.0,0.0,0.0,0.0,0,10
low_signal_counterfactual_shift,0.05,causal_counterfactual_affordance_planner_v5_minus_diffusion_affordance_sampler,accepted_regret,0.0,0.0,0.0,0.0,0,10
low_signal_counterfactual_shift,0.05,causal_counterfactual_affordance_planner_v5_minus_diffusion_affordance_sampler,accepted_utility,0.0,0.0,0.0,0.0,0,10
low_signal_counterfactual_shift,0.1,causal_counterfactual_affordance_planner_v5_minus_interactive_affordance_probe,coverage,-0.33055555555555555,0.022337709171461755,-0.3528932647270173,-0.3082178463840938,0,10
low_signal_counterfactual_shift,0.1,causal_counterfactual_affordance_planner_v5_minus_interactive_affordance_probe,accepted_success,-0.2771046928539991,0.04228285316896693,-0.31938754602296604,-0.23482183968503215,0,10
low_signal_counterfactual_shift,0.1,causal_counterfactual_affordance_planner_v5_minus_interactive_affordance_probe,accepted_invalid_action,-0.19036756447718522,0.03682382842158316,-0.22719139289876839,-0.15354373605560206,10,10
low_signal_counterfactual_shift,0.1,causal_counterfactual_affordance_planner_v5_minus_interactive_affordance_probe,accepted_damage_rate,-0.014509272719263468,0.010274736154377089,-0.02478400887364056,-0.0042345365648863795,5,10
low_signal_counterfactual_shift,0.1,causal_counterfactual_affordance_planner_v5_minus_interactive_affordance_probe,accepted_regret,-0.26069309120211964,0.0027186028828219935,-0.26341169408494164,-0.25797448831929765,10,10
low_signal_counterfactual_shift,0.1,causal_counterfactual_affordance_planner_v5_minus_interactive_affordance_probe,accepted_utility,0.12818355565674694,0.060297104646018576,0.06788645101072836,0.1884806603027655,9,10
low_signal_counterfactual_shift,0.1,causal_counterfactual_affordance_planner_v5_minus_active_view_affordance_probe,coverage,-0.04513888888888889,0.008427172272493786,-0.053566061161382676,-0.0367117166163951,0,10
low_signal_counterfactual_shift,0.1,causal_counterfactual_affordance_planner_v5_minus_active_view_affordance_probe,accepted_success,-0.46547619047619043,0.09949646201428856,-0.564972652490479,-0.36597972846190185,0,10
low_signal_counterfactual_shift,0.1,causal_counterfactual_affordance_planner_v5_minus_active_view_affordance_probe,accepted_invalid_action,-0.2561507936507937,0.08698611788714015,-0.34313691153793385,-0.16916467576365352,10,10
low_signal_counterfactual_shift,0.1,causal_counterfactual_affordance_planner_v5_minus_active_view_affordance_probe,accepted_damage_rate,-0.01111111111111111,0.021777777777777778,-0.032888888888888884,0.010666666666666668,1,10
low_signal_counterfactual_shift,0.1,causal_counterfactual_affordance_planner_v5_minus_active_view_affordance_probe,accepted_regret,-0.2798990472594964,0.006870605492167416,-0.2867696527516638,-0.273028441767329,10,10
low_signal_counterfactual_shift,0.1,causal_counterfactual_affordance_planner_v5_minus_active_view_affordance_probe,accepted_utility,-0.010952158981844614,0.12637506532084708,-0.1373272243026917,0.11542290633900247,5,10
low_signal_counterfactual_shift,0.1,causal_counterfactual_affordance_planner_v5_minus_robust_mpc_affordance_planner,coverage,-0.1263888888888889,0.015690540867106268,-0.1420794297559952,-0.11069834802178265,0,10
low_signal_counterfactual_shift,0.1,causal_counterfactual_affordance_planner_v5_minus_robust_mpc_affordance_planner,accepted_success,-0.3263918597742127,0.06592337117578842,-0.3923152309500011,-0.2604684885984243,0,10
low_signal_counterfactual_shift,0.1,causal_counterfactual_affordance_planner_v5_minus_robust_mpc_affordance_planner,accepted_invalid_action,-0.15650772430184196,0.0494878511799364,-0.20599557548177835,-0.10701987312190556,10,10
low_signal_counterfactual_shift,0.1,causal_counterfactual_affordance_planner_v5_minus_robust_mpc_affordance_planner,accepted_damage_rate,-0.014267676767676768,0.014392594597229979,-0.028660271364906745,0.00012491782955321128,3,10
low_signal_counterfactual_shift,0.1,causal_counterfactual_affordance_planner_v5_minus_robust_mpc_affordance_planner,accepted_regret,-0.28751757098465086,0.0040664162579424,-0.29158398724259327,-0.28345115472670845,10,10
low_signal_counterfactual_shift,0.1,causal_counterfactual_affordance_planner_v5_minus_robust_mpc_affordance_planner,accepted_utility,0.025653508839582402,0.07174730211211856,-0.04609379327253616,0.09740081095170097,5,10
low_signal_counterfactual_shift,0.1,causal_counterfactual_affordance_planner_v5_minus_ensemble_uncertainty_affordance,coverage,0.0,0.0,0.0,0.0,0,10
low_signal_counterfactual_shift,0.1,causal_counterfactual_affordance_planner_v5_minus_ensemble_uncertainty_affordance,accepted_success,0.0,0.0,0.0,0.0,0,10
low_signal_counterfactual_shift,0.1,causal_counterfactual_affordance_planner_v5_minus_ensemble_uncertainty_affordance,accepted_invalid_action,0.0,0.0,0.0,0.0,0,10
low_signal_counterfactual_shift,0.1,causal_counterfactual_affordance_planner_v5_minus_ensemble_uncertainty_affordance,accepted_damage_rate,0.0,0.0,0.0,0.0,0,10
low_signal_counterfactual_shift,0.1,causal_counterfactual_affordance_planner_v5_minus_ensemble_uncertainty_affordance,accepted_regret,0.0,0.0,0.0,0.0,0,10
low_signal_counterfactual_shift,0.1,causal_counterfactual_affordance_planner_v5_minus_ensemble_uncertainty_affordance,accepted_utility,0.0,0.0,0.0,0.0,0,10
low_signal_counterfactual_shift,0.1,causal_counterfactual_affordance_planner_v5_minus_diffusion_affordance_sampler,coverage,0.0,0.0,0.0,0.0,0,10
low_signal_counterfactual_shift,0.1,causal_counterfactual_affordance_planner_v5_minus_diffusion_affordance_sampler,accepted_success,0.0,0.0,0.0,0.0,0,10
low_signal_counterfactual_shift,0.1,causal_counterfactual_affordance_planner_v5_minus_diffusion_affordance_sampler,accepted_invalid_action,0.0,0.0,0.0,0.0,0,10
low_signal_counterfactual_shift,0.1,causal_counterfactual_affordance_planner_v5_minus_diffusion_affordance_sampler,accepted_damage_rate,0.0,0.0,0.0,0.0,0,10
low_signal_counterfactual_shift,0.1,causal_counterfactual_affordance_planner_v5_minus_diffusion_affordance_sampler,accepted_regret,0.0,0.0,0.0,0.0,0,10
low_signal_counterfactual_shift,0.1,causal_counterfactual_affordance_planner_v5_minus_diffusion_affordance_sampler,accepted_utility,0.0,0.0,0.0,0.0,0,10
low_signal_counterfactual_shift,0.15,causal_counterfactual_affordance_planner_v5_minus_interactive_affordance_probe,coverage,-0.7305555555555555,0.02596834492746129,-0.7565239004830168,-0.7045872106280943,0,10
low_signal_counterfactual_shift,0.15,causal_counterfactual_affordance_planner_v5_minus_interactive_affordance_probe,accepted_success,-0.009123518264281478,0.15388545220256933,-0.1630089704668508,0.14476193393828785,4,10
low_signal_counterfactual_shift,0.15,causal_counterfactual_affordance_planner_v5_minus_interactive_affordance_probe,accepted_invalid_action,0.11269789784142459,0.2221147376367345,-0.10941683979530992,0.3348126354781591,5,10
low_signal_counterfactual_shift,0.15,causal_counterfactual_affordance_planner_v5_minus_interactive_affordance_probe,accepted_damage_rate,0.08753990996609999,0.11431992020984286,-0.026780010243742866,0.20185983017594283,7,10
low_signal_counterfactual_shift,0.15,causal_counterfactual_affordance_planner_v5_minus_interactive_affordance_probe,accepted_regret,0.025966104115969075,0.06518022354626624,-0.039214119430297165,0.09114632766223531,1,10
low_signal_counterfactual_shift,0.15,causal_counterfactual_affordance_planner_v5_minus_interactive_affordance_probe,accepted_utility,-0.16478995384295256,0.2570696923466714,-0.4218596461896239,0.09227973850371882,5,10
low_signal_counterfactual_shift,0.15,causal_counterfactual_affordance_planner_v5_minus_active_view_affordance_probe,coverage,-0.3090277777777778,0.016136806350836263,-0.32516458412861404,-0.29289097142694154,0,10
low_signal_counterfactual_shift,0.15,causal_counterfactual_affordance_planner_v5_minus_active_view_affordance_probe,accepted_success,-0.028497853128234142,0.16602709156645223,-0.19452494469468637,0.1375292384382181,5,10
low_signal_counterfactual_shift,0.15,causal_counterfactual_affordance_planner_v5_minus_active_view_affordance_probe,accepted_invalid_action,0.059600925895421916,0.23133311365114384,-0.1717321877557219,0.29093403954656577,5,10
low_signal_counterfactual_shift,0.15,causal_counterfactual_affordance_planner_v5_minus_active_view_affordance_probe,accepted_damage_rate,0.07065170205409457,0.11649645811897633,-0.04584475606488175,0.1871481601730709,6,10
low_signal_counterfactual_shift,0.15,causal_counterfactual_affordance_planner_v5_minus_active_view_affordance_probe,accepted_regret,0.0015060988962257381,0.06507353516096516,-0.06356743626473942,0.0665796340571909,1,10
low_signal_counterfactual_shift,0.15,causal_counterfactual_affordance_planner_v5_minus_active_view_affordance_probe,accepted_utility,-0.11662016464339527,0.288712416562704,-0.4053325812060993,0.17209225191930877,6,10
low_signal_counterfactual_shift,0.15,causal_counterfactual_affordance_planner_v5_minus_robust_mpc_affordance_planner,coverage,-0.507638888888889,0.02378809665618512,-0.5314269855450741,-0.48385079223270383,0,10
low_signal_counterfactual_shift,0.15,causal_counterfactual_affordance_planner_v5_minus_robust_mpc_affordance_planner,accepted_success,-0.002588972957539398,0.1924285823336766,-0.195017555291216,0.1898396093761372,4,10
low_signal_counterfactual_shift,0.15,causal_counterfactual_affordance_planner_v5_minus_robust_mpc_affordance_planner,accepted_invalid_action,0.12330558941044041,0.24269221181391665,-0.11938662240347624,0.36599780122435704,5,10
low_signal_counterfactual_shift,0.15,causal_counterfactual_affordance_planner_v5_minus_robust_mpc_affordance_planner,accepted_damage_rate,0.09195135257417661,0.11750075504569178,-0.025549402471515173,0.20945210761986838,7,10
low_signal_counterfactual_shift,0.15,causal_counterfactual_affordance_planner_v5_minus_robust_mpc_affordance_planner,accepted_regret,-0.0024072579864267475,0.06498169212764901,-0.06738895011407575,0.06257443414122227,2,10
low_signal_counterfactual_shift,0.15,causal_counterfactual_affordance_planner_v5_minus_robust_mpc_affordance_planner,accepted_utility,-0.18990047353779826,0.30318086793833593,-0.4930813414761342,0.11328039440053767,5,10
low_signal_counterfactual_shift,0.15,causal_counterfactual_affordance_planner_v5_minus_ensemble_uncertainty_affordance,coverage,0.0062499999999999995,0.00744129401737018,-0.0011912940173701807,0.01369129401737018,6,10
low_signal_counterfactual_shift,0.15,causal_counterfactual_affordance_planner_v5_minus_ensemble_uncertainty_affordance,accepted_success,0.09666666666666665,0.1804929819777209,-0.08382631531105425,0.2771596486443876,6,10
low_signal_counterfactual_shift,0.15,causal_counterfactual_affordance_planner_v5_minus_ensemble_uncertainty_affordance,accepted_invalid_action,0.030000000000000006,0.35587847558220775,-0.3258784755822077,0.3858784755822078,4,10
low_signal_counterfactual_shift,0.15,causal_counterfactual_affordance_planner_v5_minus_ensemble_uncertainty_affordance,accepted_damage_rate,-0.008333333333333349,0.2558888888888889,-0.26422222222222225,0.24755555555555553,2,10
low_signal_counterfactual_shift,0.15,causal_counterfactual_affordance_planner_v5_minus_ensemble_uncertainty_affordance,accepted_regret,-0.003617643015796229,0.12201289402668827,-0.1256305370424845,0.11839525101089204,7,10
low_signal_counterfactual_shift,0.15,causal_counterfactual_affordance_planner_v5_minus_ensemble_uncertainty_affordance,accepted_utility,0.08418808344439069,0.4445077260540311,-0.36031964260964044,0.5286958094984218,6,10
low_signal_counterfactual_shift,0.15,causal_counterfactual_affordance_planner_v5_minus_diffusion_affordance_sampler,coverage,0.022222222222222227,0.006668055410909761,0.015554166811312466,0.028890277633131987,9,10
low_signal_counterfactual_shift,0.15,causal_counterfactual_affordance_planner_v5_minus_diffusion_affordance_sampler,accepted_success,0.29166666666666663,0.1582639224074851,0.13340274425918153,0.44993058907415173,7,10
low_signal_counterfactual_shift,0.15,causal_counterfactual_affordance_planner_v5_minus_diffusion_affordance_sampler,accepted_invalid_action,0.3083333333333333,0.2336041021540715,0.07472923117926178,0.5419374354874048,0,10
low_signal_counterfactual_shift,0.15,causal_counterfactual_affordance_planner_v5_minus_diffusion_affordance_sampler,accepted_damage_rate,0.11666666666666665,0.11977777777777776,-0.003111111111111106,0.2364444444444444,0,10
low_signal_counterfactual_shift,0.15,causal_counterfactual_affordance_planner_v5_minus_diffusion_affordance_sampler,accepted_regret,0.2906779424511563,0.06423372423334454,0.22644421821781174,0.35491166668450086,0,10
low_signal_counterfactual_shift,0.15,causal_counterfactual_affordance_planner_v5_minus_diffusion_affordance_sampler,accepted_utility,-0.28862669304914274,0.2744789657768747,-0.5631056588260175,-0.01414772727226804,4,10
combined_counterfactual_stress,0.0,causal_counterfactual_affordance_planner_v5_minus_interactive_affordance_probe,coverage,-0.0006944444444444444,0.001361111111111111,-0.0020555555555555553,0.0006666666666666665,0,10
combined_counterfactual_stress,0.0,causal_counterfactual_affordance_planner_v5_minus_interactive_affordance_probe,accepted_success,0.0,0.0,0.0,0.0,0,10
combined_counterfactual_stress,0.0,causal_counterfactual_affordance_planner_v5_minus_interactive_affordance_probe,accepted_invalid_action,-0.1,0.19599999999999998,-0.296,0.09599999999999997,1,10
combined_counterfactual_stress,0.0,causal_counterfactual_affordance_planner_v5_minus_interactive_affordance_probe,accepted_damage_rate,0.0,0.0,0.0,0.0,0,10
combined_counterfactual_stress,0.0,causal_counterfactual_affordance_planner_v5_minus_interactive_affordance_probe,accepted_regret,-0.024301007928530665,0.0476299755399201,-0.07193098346845077,0.023328967611389435,1,10
combined_counterfactual_stress,0.0,causal_counterfactual_affordance_planner_v5_minus_interactive_affordance_probe,accepted_utility,0.11388590554997147,0.22321637487794407,-0.10933046932797261,0.33710228042791557,1,10
combined_counterfactual_stress,0.0,causal_counterfactual_affordance_planner_v5_minus_active_view_affordance_probe,coverage,0.0,0.0,0.0,0.0,0,10
combined_counterfactual_stress,0.0,causal_counterfactual_affordance_planner_v5_minus_active_view_affordance_probe,accepted_success,0.0,0.0,0.0,0.0,0,10
combined_counterfactual_stress,0.0,causal_counterfactual_affordance_planner_v5_minus_active_view_affordance_probe,accepted_invalid_action,0.0,0.0,0.0,0.0,0,10
combined_counterfactual_stress,0.0,causal_counterfactual_affordance_planner_v5_minus_active_view_affordance_probe,accepted_damage_rate,0.0,0.0,0.0,0.0,0,10
combined_counterfactual_stress,0.0,causal_counterfactual_affordance_planner_v5_minus_active_view_affordance_probe,accepted_regret,0.0,0.0,0.0,0.0,0,10
combined_counterfactual_stress,0.0,causal_counterfactual_affordance_planner_v5_minus_active_view_affordance_probe,accepted_utility,0.0,0.0,0.0,0.0,0,10
combined_counterfactual_stress,0.0,causal_counterfactual_affordance_planner_v5_minus_robust_mpc_affordance_planner,coverage,0.0,0.0,0.0,0.0,0,10
combined_counterfactual_stress,0.0,causal_counterfactual_affordance_planner_v5_minus_robust_mpc_affordance_planner,accepted_success,0.0,0.0,0.0,0.0,0,10
combined_counterfactual_stress,0.0,causal_counterfactual_affordance_planner_v5_minus_robust_mpc_affordance_planner,accepted_invalid_action,0.0,0.0,0.0,0.0,0,10
combined_counterfactual_stress,0.0,causal_counterfactual_affordance_planner_v5_minus_robust_mpc_affordance_planner,accepted_damage_rate,0.0,0.0,0.0,0.0,0,10
combined_counterfactual_stress,0.0,causal_counterfactual_affordance_planner_v5_minus_robust_mpc_affordance_planner,accepted_regret,0.0,0.0,0.0,0.0,0,10
combined_counterfactual_stress,0.0,causal_counterfactual_affordance_planner_v5_minus_robust_mpc_affordance_planner,accepted_utility,0.0,0.0,0.0,0.0,0,10
combined_counterfactual_stress,0.0,causal_counterfactual_affordance_planner_v5_minus_ensemble_uncertainty_affordance,coverage,0.0,0.0,0.0,0.0,0,10
combined_counterfactual_stress,0.0,causal_counterfactual_affordance_planner_v5_minus_ensemble_uncertainty_affordance,accepted_success,0.0,0.0,0.0,0.0,0,10
combined_counterfactual_stress,0.0,causal_counterfactual_affordance_planner_v5_minus_ensemble_uncertainty_affordance,accepted_invalid_action,0.0,0.0,0.0,0.0,0,10
combined_counterfactual_stress,0.0,causal_counterfactual_affordance_planner_v5_minus_ensemble_uncertainty_affordance,accepted_damage_rate,0.0,0.0,0.0,0.0,0,10
combined_counterfactual_stress,0.0,causal_counterfactual_affordance_planner_v5_minus_ensemble_uncertainty_affordance,accepted_regret,0.0,0.0,0.0,0.0,0,10
combined_counterfactual_stress,0.0,causal_counterfactual_affordance_planner_v5_minus_ensemble_uncertainty_affordance,accepted_utility,0.0,0.0,0.0,0.0,0,10
combined_counterfactual_stress,0.0,causal_counterfactual_affordance_planner_v5_minus_diffusion_affordance_sampler,coverage,0.0,0.0,0.0,0.0,0,10
combined_counterfactual_stress,0.0,causal_counterfactual_affordance_planner_v5_minus_diffusion_affordance_sampler,accepted_success,0.0,0.0,0.0,0.0,0,10
combined_counterfactual_stress,0.0,causal_counterfactual_affordance_planner_v5_minus_diffusion_affordance_sampler,accepted_invalid_action,0.0,0.0,0.0,0.0,0,10
combined_counterfactual_stress,0.0,causal_counterfactual_affordance_planner_v5_minus_diffusion_affordance_sampler,accepted_damage_rate,0.0,0.0,0.0,0.0,0,10
combined_counterfactual_stress,0.0,causal_counterfactual_affordance_planner_v5_minus_diffusion_affordance_sampler,accepted_regret,0.0,0.0,0.0,0.0,0,10
combined_counterfactual_stress,0.0,causal_counterfactual_affordance_planner_v5_minus_diffusion_affordance_sampler,accepted_utility,0.0,0.0,0.0,0.0,0,10
combined_counterfactual_stress,0.05,causal_counterfactual_affordance_planner_v5_minus_interactive_affordance_probe,coverage,-0.006944444444444445,0.005368294617997799,-0.012312739062442244,-0.0015761498264466461,0,10
combined_counterfactual_stress,0.05,causal_counterfactual_affordance_planner_v5_minus_interactive_affordance_probe,accepted_success,-0.08333333333333333,0.11157790834044896,-0.1949112416737823,0.028244575007115635,0,10
combined_counterfactual_stress,0.05,causal_counterfactual_affordance_planner_v5_minus_interactive_affordance_probe,accepted_invalid_action,-0.06666666666666667,0.08711111111111111,-0.1537777777777778,0.020444444444444446,2,10
combined_counterfactual_stress,0.05,causal_counterfactual_affordance_planner_v5_minus_interactive_affordance_probe,accepted_damage_rate,0.0,0.0,0.0,0.0,0,10
